hotelcode,hotelname,regional_head,contractmanager,city,Booking_Month,Booking_Date,bookings,RNs,RNsAAlogic,RNsAAlogicwithmax,RNsAAlogicwithroom1,GMV,PTHwithTAX,bookingvendor_id
1000000508,Hotel Centre Point (by Centre Point Group),vikas.sharma,sahil.chawla2@go-mmt.com,Shillong,7,2022-07-01,1,3,87.0,87,87,30979.2,26000.40338983051,24
1000353158,Octave Royal Embassy,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-20,1,1,0.0,1,1,1960.0,1610.0,24
1000296746,Bundela Bandhavgarh by Octave,vikram.challur,faraz.shaikh,Bandhavgarh,6,2022-06-10,2,2,0.0,2,2,7476.0,6274.5,24
1000010370,Golden Peak - KTDC,dinesh.babu,ajith.antony,Thiruvananthapuram,7,2022-07-12,2,3,28.0,28,28,7631.68,6609.586779661016,14
1000010370,Golden Peak - KTDC,dinesh.babu,ajith.antony,Thiruvananthapuram,6,2022-06-21,4,7,56.0,56,56,23813.440000000002,20624.13491525424,24
1000011582,Octave Jamayca Hotel,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,7,2022-07-10,2,5,150.0,150,150,9016.0,7567.0,14
1000002174,Swosti Palm Resort,vikas.sharma,jagannath.dasgupta@go-mmt.com,Gopalpur,7,2022-07-10,1,1,27.0,27,27,3627.89,3044.8391525423726,14
1000005351,Colva Residency,vikram.challur,anamika.verma,Goa,7,2022-07-12,2,6,270.0,270,270,12700.8,10432.8,24
1000002174,Swosti Palm Resort,vikas.sharma,jagannath.dasgupta@go-mmt.com,Gopalpur,7,2022-07-05,3,7,135.0,135,135,26120.989999999998,21922.989999999998,24
1000005614,Uday Suites - The Airport Hotel,vikram.challur,Rohith.Thampi@go-mmt.com,Thiruvananthapuram,6,2022-06-07,1,1,45.0,45,45,5291.29,4346.417118644068,24
1000323292,Click Hotel Transport Nagar,vikram.challur,parth.desai_mmt7586,Lucknow,6,2022-06-17,1,1,0.0,1,1,3724.0,3158.7457627118642,24
1000135428,The Spectrum Resort,vikram.challur,Gururaj.chandu@go-mmt.com,Chikmagalur,6,2022-06-13,1,1,5.0,5,5,6489.34,5330.526440677966,24
1000323829,Klyde Premier Haridwar,himmat.shekhawat,ankur.chamoli,Haridwar,6,2022-06-13,1,1,0.0,1,1,2339.74,1921.9264406779662,24
1000002098,Hotel Sonar Bangla,vikas.sharma,ingo_supply_manager@go-mmt.com,Mandarmani,6,2022-06-18,5,11,696.0,696,696,66729.6,56005.20169491525,24
1000057706,"MPT Karnikar Bungalow, Pachmarhi",vikram.challur,faraz.shaikh,pachmarhi,6,2022-06-18,1,1,8.0,8,8,3921.12,3395.9674576271186,14
1000000955,Summit Barsana Resort & Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Kalimpong,6,2022-06-03,1,1,24.0,24,24,8901.02,7543.240338983051,24
1000239543,Cygnett Resort Mountain Breeze,vikas.sharma,ankur.chamoli,Nainital,6,2022-06-26,3,7,0.0,7,7,66302.88,52687.108813559316,24
1000031344,Waterwoods Lodges & Resorts,vikram.challur,Gururaj.chandu@go-mmt.com,Kabini,6,2022-06-29,1,1,18.0,18,18,15505.2,12877.2,14
1000029042,Octave Hotel & Spa Marathahalli,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-23,6,11,913.0,913,913,22932.0,19246.491525423728,24
1000021300,Umaid Haveli Hotel and Resort,vikas.sharma,divya.francis,Jaipur,6,2022-06-12,1,1,65.0,65,65,3386.88,2842.557966101695,24
1000271370,Countryside Resort By Meritas,vikram.challur,vinesh.redkar,Lonavala,6,2022-06-16,3,4,0.0,4,3,20561.29,17256.806949152542,14
1000009731,Ananta Spa & Resort,vikas.sharma,divya.francis,Pushkar,6,2022-06-12,11,19,1008.0,1008,1008,144854.74,121904.24,24
1000270446,Mangifera,vikram.challur,Gururaj.chandu@go-mmt.com,Bandipur,6,2022-06-14,1,1,0.0,1,1,6048.0,5076.0,24
1000141995,Octave Hotel Double Rd,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-25,1,5,310.0,310,310,8643.6,7254.447457627119,14
1000201651,7 Apple resorts,tahir.khatri,ingo_supply_manager@go-mmt.com,Lonavala,6,2022-06-20,1,2,0.0,2,2,11489.28,9642.796949152542,14
1000013847,Hotel Green Valley,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,7,2022-07-12,2,9,57.0,57,57,15600.0,12512.0,24
1000000923,Mayfair Spa Resort & Casino,vikas.sharma,sahil.chawla2@go-mmt.com,Gangtok,7,2022-07-11,2,5,272.0,272,272,87320.0,74000.0,24
1000006288,Accord HighLand,vikram.challur,Ponnuvelraj.C@go-mmt.com,Ooty,7,2022-07-01,1,1,49.0,49,49,6720.0,5640.0,14
1000223165,Hotel Country Inn Vrindavan,vikas.sharma,krishan.singh2@go-mmt.com,Vrindavan,7,2022-07-12,1,1,0.0,1,1,2721.6,2235.6,14
1000226647,GenX Mirzapur,vikram.challur,parth.desai_mmt7586,Mirzapur,6,2022-06-03,3,6,92.0,92,92,18703.44,15864.524745762712,24
1000002106,Hotel Sonar Bangla,vikas.sharma,jagannath.dasgupta@go-mmt.com,Puri,6,2022-06-17,1,2,80.0,80,80,14112.0,11844.0,14
1000000071,The Orchid Hotel Mumbai Vile Parle,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-18,2,2,744.0,744,744,12598.38,10348.66813559322,14
1000322535,Mayfair Tea Resort,vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,6,2022-06-18,1,1,0.0,1,1,28320.0,23520.0,14
1000181930,Hotel Sapphire World,vikas.sharma,divya.francis,Jaipur,6,2022-06-07,1,1,0.0,1,1,881.37,722.7174576271186,14
1000053828,Summit Tashi Ghang Resort,vikas.sharma,sahil.chawla2@go-mmt.com,Pelling,6,2022-06-04,2,4,90.0,90,90,24730.49,20314.33745762712,14
1000224759,Hotel Everland Wish,vikas.sharma,divya.francis,Jaipur,7,2022-07-08,2,3,0.0,3,3,6340.32,6057.2691525423725,24
1000322281,Octave Church Inn,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-26,3,7,0.0,7,7,11340.0,9517.49152542373,24
1000324054,Le ROI Floating Huts & Eco Rooms,vikas.sharma,ankur.chamoli,Tehri,7,2022-07-10,1,1,0.0,1,1,16048.0,13328.0,14
1000104442,Fateh Niwas by Fateh Collection,vikas.sharma,divya.francis,Udaipur,6,2022-06-21,4,9,376.0,376,376,61979.25,52240.41101694915,24
1000001840,The Hotel Hindusthan International,vikas.sharma,faraz.shaikh,Pune,6,2022-06-21,8,8,416.0,416,416,22058.27,18513.142881355932,14
1000252357,KSTDC Hotel Kumarakrupa,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Bengaluru,7,2022-07-03,3,4,0.0,4,3,8960.0,7360.0,24
1000114015,Hotel Shiva Sanctuary,aashendra.singh,vishal.sharma@go-mmt.com,Mcleodganj,7,2022-07-04,1,2,50.0,50,50,16329.6,13413.599999999999,14
1000181466,Bindiram By ShriGo Hotels,vikas.sharma,ravindra.shekhawat,Chitrakoot,7,2022-07-02,1,6,0.0,6,2,22574.94,18543.71966101695,24
1000004059,The Royal Court Ananta Express Bhimtal,vikas.sharma,ankur.chamoli,Nainital,6,2022-06-22,1,4,200.0,200,200,21555.08,17705.961355932202,24
1000328313,KTDC Loom Land,dinesh.babu,ajith.antony,Kannur,7,2022-07-13,1,1,0.0,1,1,1786.4,1547.1457627118643,24
1000320375,KSTDC Hotel Mayura Yagachi,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Hassan,6,2022-06-11,1,1,0.0,1,1,3941.28,3237.4833898305087,24
1000030416,Yangthang Dzimkha Resort,sourav.dutta,sahil.chawla2@go-mmt.com,Pelling,6,2022-06-11,1,1,22.0,22,22,2848.85,2417.7313559322033,24
1000015674,Hotel Bluemoon,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,7,2022-07-06,1,2,60.0,60,60,2798.0,2238.3983050847455,14
1000044416,Click Hotel  Bhuj,vikram.challur,parth.desai_mmt7586,Bhuj,6,2022-06-13,6,8,144.0,144,144,12129.6,10288.498305084746,14
1000015674,Hotel Bluemoon,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,7,2022-07-07,2,2,60.0,60,60,1998.0,1598.406779661017,24
1000350999,MTDC Malshej Ghat,tahir.khatri,shino.baby@go-mmt.com,Pune,7,2022-07-12,4,6,0.0,6,5,25088.0,21728.0,24
1000001097,"Mayfair Palm Beach Resort, Gopalpur-on-sea",vikas.sharma,jagannath.dasgupta@go-mmt.com,Gopalpur,6,2022-06-20,2,2,90.0,90,90,27258.0,23100.0,24
1000005373,Old Goa Residency,vikram.challur,anamika.verma,Goa,6,2022-06-29,2,3,135.0,135,135,4139.5199999999995,3400.3250847457625,14
1000038936,Delight Royal Lachen,sourav.dutta,sahil.chawla2@go-mmt.com,Lachen,7,2022-07-12,2,4,22.0,22,22,20830.47,17363.54627118644,24
1000336010,Meritas Treeo,vikram.challur,vinesh.redkar,Lonavala,6,2022-06-30,1,1,0.0,1,1,2777.6,2653.6000000000004,24
1000045376,KSTDC Hotel Mayura Gerusoppa Jogfalls,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Shimoga,6,2022-06-04,2,3,24.0,24,24,7115.47,6162.512372881356,14
1000327243,Dewdrop Shankh,himmat.shekhawat,ingo_supply_manager@go-mmt.com,Amritsar,7,2022-07-04,1,2,0.0,2,2,5312.16,4363.558305084746,24
1000002184,The Windflower Resorts & Spa,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Mysore,7,2022-07-04,2,8,430.0,430,430,56649.6,46533.6,24
1000003146,Sinclairs Bayview Port Blair,vikas.sharma,jagannath.dasgupta@go-mmt.com,Port Blair,6,2022-06-04,1,1,47.0,47,47,14514.0,12054.0,24
1000001910,Regency Tuticorin by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Tuticorin,6,2022-06-04,1,1,51.0,51,51,3488.4,2937.6033898305086,14
1000350637,MTDC Ganpatipule,tahir.khatri,shino.baby@go-mmt.com,Ganpatipule,6,2022-06-02,2,3,0.0,3,3,11648.0,10088.0,24
1000107898,SwaSwara Gokarna - CGH Earth,vikram.challur,Rohith.Thampi@go-mmt.com,Gokarna,7,2022-07-07,1,2,48.0,48,48,35805.1,31253.60847457627,24
1000006330,VITS Kalyan Bhiwandi,vikram.challur,parth.desai_mmt7586,Thane,7,2022-07-12,1,1,25.0,25,25,2478.67,2080.3140677966103,14
1000016092,Heritage Resort Hampi,vikram.challur,Gururaj.chandu@go-mmt.com,Hampi,6,2022-06-26,3,9,280.0,280,280,110437.98,92169.64101694914,24
1000013481,"Le ROI, Udaipur @Udaipur City Railway Station",vikas.sharma,divya.francis,Udaipur,6,2022-06-25,2,3,222.0,222,222,7254.57,5959.103898305085,14
1000208269,The Roseate Ganges,vikas.sharma,ankur.chamoli,Rishikesh,7,2022-07-01,1,4,0.0,4,2,125100.95,103897.39915254236,14
1000011046,Regent Hotel,tahir.khatri,shino.baby@go-mmt.com,Mumbai,7,2022-07-05,2,8,352.0,352,352,36441.229999999996,31560.713050847455,14
1000235105,The Aryan Regency,sourav.dutta,sahil.chawla2@go-mmt.com,Pelling,6,2022-06-28,1,2,0.0,2,1,9134.4,7503.255932203389,14
1000246774,"7 Apple Hotel - Viman Nagar, Pune",tahir.khatri,ingo_supply_manager@go-mmt.com,Pune,6,2022-06-25,4,7,0.0,7,5,34773.759999999995,29185.11593220339,14
1000136803,KTDC Tamarind Mannarkkad,dinesh.babu,ajith.antony,Palakkad,7,2022-07-01,1,2,20.0,20,20,3124.8,2706.2999999999997,24
1000005365,Margao Residency,vikram.challur,anamika.verma,Goa,6,2022-06-11,2,3,210.0,210,210,4139.52,3400.3166101694915,24
1000246774,"7 Apple Hotel - Viman Nagar, Pune",tahir.khatri,ingo_supply_manager@go-mmt.com,Pune,6,2022-06-14,1,1,0.0,1,1,6098.4,5118.298305084746,14
1000096766,The Raviz Kadavu,vikram.challur,Rohith.Thampi@go-mmt.com,Calicut,6,2022-06-21,5,5,585.0,585,585,39005.11,32814.296440677965,24
1000003709,Abad Fort,vikram.challur,Rohith.Thampi@go-mmt.com,Cochin,6,2022-06-14,1,1,20.0,20,20,1649.76,1355.1583050847457,24
1000201800,SHAHPURA KUMBHAL VILLAS,vikas.sharma,divya.francis,Kumbhalgarh,6,2022-06-24,1,2,0.0,2,1,6056.96,4704.96,24
1000027150,Larisa Resort,vikas.sharma,vishal.sharma@go-mmt.com,Manali,6,2022-06-11,1,1,22.0,22,22,26571.24,22067.638305084747,24
1000059512,"MPT Surbahar, Maihar",vikram.challur,faraz.shaikh,Maihar,6,2022-06-11,2,3,104.0,104,104,11054.400000000001,9573.9,24
1000045418,KSTDC Hotel Mayura Sudarshan Ooty,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Ooty,6,2022-06-30,5,8,200.0,200,200,23961.28,20752.178305084744,14
1000201800,SHAHPURA KUMBHAL VILLAS,vikas.sharma,divya.francis,Kumbhalgarh,7,2022-07-11,1,2,0.0,2,2,8395.22,6521.279322033898,14
1000045418,KSTDC Hotel Mayura Sudarshan Ooty,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Ooty,6,2022-06-12,4,11,150.0,150,150,29332.800000000003,25404.3,14
1000003146,Sinclairs Bayview Port Blair,vikas.sharma,jagannath.dasgupta@go-mmt.com,Port Blair,6,2022-06-25,2,2,94.0,94,94,26078.0,21658.0,24
1000323433,Click Hotel Bangalore,vikram.challur,parth.desai_mmt7586,Bengaluru,6,2022-06-25,1,1,0.0,1,1,3584.0,3040.0,14
1000323433,Click Hotel Bangalore,vikram.challur,parth.desai_mmt7586,Bengaluru,6,2022-06-09,1,3,0.0,3,1,13260.8,11248.003389830508,24
1000027150,Larisa Resort,vikas.sharma,vishal.sharma@go-mmt.com,Manali,6,2022-06-09,1,3,66.0,66,66,47917.44,39795.83830508474,24
1000043096,Jaypee Palace Hotel & Convention Centre,vikas.sharma,ravindra.shekhawat,Agra,6,2022-06-25,9,18,3751.0,3751,3751,134313.9,117574.46779661019,24
1000001823,Hotel Hindusthan International,vikas.sharma,ingo_supply_manager@go-mmt.com,Kolkata,6,2022-06-19,1,3,180.0,180,180,14273.28,11979.356271186442,14
1000052280,Octave Kanthi Comforts,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-02,5,7,308.0,308,308,12415.2,10419.894915254237,24
1000113502,Pinnacle by 1589 Hotels,vikram.challur,parth.desai_mmt7586,Lucknow,7,2022-07-05,2,2,66.0,66,66,6424.6,5449.438983050848,24
1000190979,Udaan Clover Hotel Banquet & Spa (Pure Vegetarian),vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,7,2022-07-11,3,5,0.0,5,5,16571.52,13168.435254237287,24
1000351015,MTDC Tadoba,tahir.khatri,shino.baby@go-mmt.com,Moharli,6,2022-06-17,2,3,0.0,3,2,8960.0,7760.0,24
1000190979,Udaan Clover Hotel Banquet & Spa (Pure Vegetarian),vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,6,2022-06-17,3,3,0.0,3,3,10221.119999999999,8122.136949152542,14
1000002184,The Windflower Resorts & Spa,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Mysore,6,2022-06-29,2,2,172.0,172,172,12096.0,9936.0,24
1000327243,Dewdrop Shankh,himmat.shekhawat,ingo_supply_manager@go-mmt.com,Amritsar,6,2022-06-29,2,4,0.0,4,3,9938.880000000001,8301.371525423729,24
1000000102,Hotel Bawa Regency,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-08,1,1,31.0,31,31,3920.0,3290.0,24
1000006339,Umaid Residency A Regal Heritage Home,vikas.sharma,divya.francis,Jaipur,6,2022-06-04,1,1,24.0,24,24,2116.8,1776.5966101694914,24
1000103907,Narendra Bhawan,vikas.sharma,divya.francis,Bikaner,6,2022-06-02,1,1,82.0,82,82,6607.44,5545.5332203389835,24
1000319599,Sumi Shangrila Deorali Gangtok,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-22,3,9,0.0,9,5,61888.32,51320.52338983051,24
1000058650,"MPT Shipra Residency, Ujjain",vikram.challur,faraz.shaikh,Ujjain,7,2022-07-07,2,3,,3,3,11634.560000000001,10076.356610169492,24
1000006339,Umaid Residency A Regal Heritage Home,vikas.sharma,divya.francis,Jaipur,6,2022-06-10,2,6,144.0,144,144,14716.8,12351.596610169492,24
1000006339,Umaid Residency A Regal Heritage Home,vikas.sharma,divya.francis,Jaipur,7,2022-07-04,4,5,120.0,120,120,14424.480000000001,12106.251186440677,24
1000339899,Octave Brookefield Suites,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-29,3,22,0.0,22,22,55104.0,46248.0,14
1000287836,The Residency Towers Puducherry,vikram.challur,Ponnuvelraj.C@go-mmt.com,Pondicherry,7,2022-07-08,5,11,0.0,11,7,128804.7,106973.39491525423,24
1000165436,Octave Plaza Hotel,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-23,3,3,0.0,3,3,4233.6,3553.1932203389833,24
1000300944,MPT Kutni Island Resort,vikram.challur,faraz.shaikh,Chhatarpur,7,2022-07-04,1,6,0.0,6,2,22108.8,19147.8,24
1000192530,"MPT Wind N Waves Cottages, Bhopal",vikram.challur,faraz.shaikh,Bhopal,6,2022-06-15,1,1,0.0,1,1,5476.8,4743.3,24
1000287836,The Residency Towers Puducherry,vikram.challur,Ponnuvelraj.C@go-mmt.com,Pondicherry,6,2022-06-08,6,9,0.0,9,8,120700.88999999998,100708.88999999998,24
1000338167,Meritas Crystal Resort,vikram.challur,vinesh.redkar,Lonavala,7,2022-07-03,1,2,0.0,2,2,10095.24,8743.197627118643,14
1000196377,SinQ Prive,vikram.challur,anamika.verma,Goa,6,2022-06-14,6,9,0.0,9,9,44901.86,35680.95322033898,24
1000327261,Aanya Suites @Noida 62,aashendra.singh,rittika.kathpalia,Greater Noida,7,2022-07-06,1,2,0.0,2,2,3627.61,2979.8218644067792,24
1000000090,Hotel Bawa International,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-07,1,1,74.0,74,74,7056.0,5922.0,14
1000182771,Hotel Pratap Iinternational by ShriGo Hotels,vikas.sharma,jagannath.dasgupta@go-mmt.com,Samastipur,7,2022-07-07,1,2,0.0,2,2,4809.07,3950.298813559322,14
1000043096,Jaypee Palace Hotel & Convention Centre,vikas.sharma,ravindra.shekhawat,Agra,6,2022-06-14,5,16,2387.0,2387,2387,165304.5,144897.41525423728,24
1000134582,KTDC Tamarind Thirunelly,dinesh.babu,ajith.antony,Wayanad,7,2022-07-12,1,1,12.0,12,12,2800.0,2425.0,24
1000003014,Summit Swiss Heritage Resort & Spa (Mall Road),vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,6,2022-06-30,1,2,26.0,26,26,15461.18,12976.349491525423,24
1000005142,Le Roi Corbett,vikas.sharma,ankur.chamoli,Corbett,7,2022-07-02,1,2,24.0,24,24,7255.78,6089.678305084745,14
1000143586,"Le ROi, Digha@ Digha Railway Station",vikas.sharma,ingo_supply_manager@go-mmt.com,Digha,6,2022-06-27,2,3,46.0,46,46,6801.27,5586.753050847458,14
1000005373,Old Goa Residency,vikram.challur,anamika.verma,Goa,6,2022-06-04,2,5,225.0,225,225,7291.2,5989.200000000001,14
1000006906,The Manor-A Boutique Hotel,sourav.dutta,sahil.chawla2@go-mmt.com,Jorhat,7,2022-07-13,2,4,68.0,68,68,15509.68,12740.086779661016,14
1000002651, Jain Group Hotel Royal Residency,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-14,2,4,38.0,38,38,4498.2,3720.606779661017,14
1000045384,KSTDC Hotel Mayura Pine Top Nandi Hills ,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Bengaluru,6,2022-06-02,5,6,20.0,20,20,18846.57,16322.485254237288,24
1000002460,Summit Oriental Boutique Hotel & Spa (MG Marg),vikas.sharma,sahil.chawla2@go-mmt.com,Gangtok,7,2022-07-06,1,1,20.0,20,20,2112.01,1734.8659322033898,24
1000001706,VITS Mumbai International Airport T2,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-10,3,7,1372.0,1372,1372,47067.13,39502.75711864406,14
1000287850,O by Tamara,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Thiruvananthapuram,6,2022-06-10,2,2,0.0,2,2,13290.48,10917.183389830509,24
1000350883,MTDC Tarkarli,tahir.khatri,shino.baby@go-mmt.com,Malvan,7,2022-07-05,1,2,0.0,2,2,9184.0,7954.0,24
1000001907,Regency Kanchipuram by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Kanchipuram,6,2022-06-19,2,7,105.0,105,105,31201.8,26275.19830508475,24
1000045384,KSTDC Hotel Mayura Pine Top Nandi Hills ,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Bengaluru,7,2022-07-13,5,7,20.0,20,20,28446.88,24637.032542372883,24
1000079392,Guhantara An Under Ground Resort,vikram.challur,Subhankar.Mazumdar@go-mmt.com,Bengaluru,6,2022-06-23,3,4,30.0,30,30,24696.0,21388.5,24
1000060238,"MPT Sheesh Mahal, Orchha",vikram.challur,faraz.shaikh,Orchha,6,2022-06-28,2,5,40.0,40,40,33097.68,28664.951186440678,24
1000142742,Zibe -Salem by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Salem,6,2022-06-09,1,2,48.0,48,48,9849.6,8294.396610169491,14
1000338167,Meritas Crystal Resort,vikram.challur,vinesh.redkar,Lonavala,7,2022-07-02,10,13,0.0,13,13,74261.93,64383.057118644065,24
1000324379,Octave Royal Opera,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,7,2022-07-02,1,6,0.0,6,3,10752.0,9024.0,14
1000008172,Garden Hotel by HRH Group of Hotels,vikas.sharma,divya.francis,Udaipur,6,2022-06-11,1,2,20.0,20,20,7257.6,5961.599999999999,14
1000001692,Hotel Atithi,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Pondicherry,7,2022-07-02,4,8,480.0,480,480,44240.0,27090.0,24
1000000353,JAGJEET  SIKKIM RETREAT,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,7,2022-07-07,1,3,117.0,117,117,6223.38,5112.0579661016955,24
1000005373,Old Goa Residency,vikram.challur,anamika.verma,Goa,6,2022-06-06,1,1,45.0,45,45,1379.84,1133.4416949152542,14
1000045412,KSTDC Hotel Mayura Chalukya Badami,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Badami,7,2022-07-01,1,1,26.0,26,26,2070.88,1793.5325423728814,24
1000004702,Jain Group The Sikkim Continental,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,7,2022-07-01,2,3,46.0,46,46,2709.0,2221.372881355932,14
1000045444,KSTDC Hotel Mayura Sangama Mekedatu,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Kanakapura,6,2022-06-09,2,2,44.0,44,44,3581.76,3102.0650847457628,14
1000001829,Bolgatty Island Resort (KTDC),dinesh.babu,ajith.antony,Cochin,6,2022-06-15,1,1,58.0,58,58,3528.0,2803.5,24
1000355674,Mount Amara Hotel & Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,6,2022-06-20,15,19,0.0,19,17,32900.67,27176.72932203389,24
1000355674,Mount Amara Hotel & Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,6,2022-06-05,4,6,0.0,6,4,10458.69,8655.503559322035,24
1000005142,Le Roi Corbett,vikas.sharma,ankur.chamoli,Corbett,6,2022-06-30,3,6,96.0,96,96,32238.72,27057.50813559322,14
1000006568,GenX Rameshwaram Deoghar Jharkhand,vikram.challur,parth.desai_mmt7586,Deoghar,6,2022-06-18,1,1,31.0,31,31,2979.2,2526.9966101694913,24
1000136944,Hotel Montana Vista,vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,7,2022-07-07,1,1,23.0,23,23,4636.8,4015.8,14
1000005142,Le Roi Corbett,vikas.sharma,ankur.chamoli,Corbett,6,2022-06-12,1,1,24.0,24,24,5039.5,4229.576271186441,14
1000143586,"Le ROi, Digha@ Digha Railway Station",vikas.sharma,ingo_supply_manager@go-mmt.com,Digha,6,2022-06-06,1,1,23.0,23,23,3228.72,2565.677627118644,14
1000142188,Lotus Resort,vikram.challur,parth.desai_mmt7586,Konark,6,2022-06-19,1,2,13.0,13,13,14110.2,11842.47966101695,14
1000011141,Hotel Tara (Ramoji Film City),vikram.challur,Subhankar.Mazumdar@go-mmt.com,Hyderabad,6,2022-06-19,2,3,378.0,378,378,20156.64,16917.173898305082,24
1000060692,"MPT Malwa Retreat, Mandu",vikram.challur,faraz.shaikh,Mandu,6,2022-06-20,1,1,,1,1,298.0,252.95762711864407,14
1000287850,O by Tamara,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Thiruvananthapuram,6,2022-06-29,2,5,0.0,5,3,42504.64,35240.741694915254,24
1000350883,MTDC Tarkarli,tahir.khatri,shino.baby@go-mmt.com,Malvan,6,2022-06-01,1,1,0.0,1,1,4032.0,3492.0,14
1000144492,KTDC Nandanam,dinesh.babu,ajith.antony,Guruvayoor,7,2022-07-02,2,6,12.0,12,12,10178.76,8088.48033898305,14
1000005819,Sahara Star,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-06,14,18,6120.0,6120,6120,160193.65,142148.76016949152,14
1000358569,Purplebeds by VITS Aurangabad,vikram.challur,parth.desai_mmt7586,Aurangabad,6,2022-06-03,1,1,0.0,1,1,1734.88,1425.0833898305084,14
1000358569,Purplebeds by VITS Aurangabad,vikram.challur,parth.desai_mmt7586,Aurangabad,7,2022-07-04,3,5,0.0,5,5,13864.54,11388.726440677965,24
1000013114,Hotel Suba Star,vikram.challur,parth.desai_mmt7586,Ahmedabad,6,2022-06-25,4,12,360.0,360,360,35280.0,29925.0,24
1000366542,Tilar Siro Andamans - CGH Earth,vikram.challur,Rohith.Thampi@go-mmt.com,Havelock,6,2022-06-20,1,2,0.0,2,2,20650.0,20650.0,24
1000162294,Riva Gold Coast,vikram.challur,vinesh.redkar,Goa,6,2022-06-20,1,4,80.0,80,80,12544.0,9968.0,24
1000278379,The Bayan Elegance Jaipur,vikas.sharma,divya.francis,Jaipur,7,2022-07-07,1,1,0.0,1,1,1222.95,1004.5686440677966,24
1000295980,KTDC Raindrops Chennai,dinesh.babu,ajith.antony,Chennai,6,2022-06-16,3,7,0.0,7,7,17382.399999999998,15054.4,14
1000028332,HOTEL ROYAL HERITAGE,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,6,2022-06-02,2,5,345.0,345,345,11900.0,9520.0,24
1000256056,"Bluemoon Guest house,Guwahati",sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,6,2022-06-05,2,4,0.0,4,4,4761.0,3958.64406779661,24
1000002174,Swosti Palm Resort,vikas.sharma,jagannath.dasgupta@go-mmt.com,Gopalpur,7,2022-07-07,3,5,81.0,81,81,21506.17,18049.831016949152,24
